jobma_catcher_id,company_size,currency,is_premium,subscription_status,jobma_catcher_status,sub_users,wallet_amount,is_unlimited,plan_type,subscription_sum,subscription_count,invitations,pre_recorded_kit_counts,number_of_jobs_posted,pre_rec_interview_taken
3349,1-25,1,0,2,1,0.0,60.0,0,1,23.6,1,0.0,0.0,0.0,0.0
3350,1-25,1,0,2,1,0.0,60.0,0,1,23.6,1,0.0,0.0,0.0,0.0
3351,1-25,1,0,2,1,0.0,60.0,0,1,23.6,1,0.0,0.0,0.0,0.0
3352,1-25,1,1,2,1,0.0,60.0,0,1,23.6,1,0.0,0.0,0.0,0.0
3353,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3354,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3355,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3356,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3357,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3358,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3359,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3360,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3361,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3362,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3363,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3364,26-100,1,0,2,1,0.0,60.0,0,1,11.8,1,0.0,0.0,0.0,0.0
3365,26-100,1,0,2,1,0.0,60.0,0,1,1.18,1,3.0,1.0,1.0,0.0
3366,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3367,1-25,1,0,2,1,0.0,60.0,0,1,23.6,1,0.0,0.0,0.0,0.0
3368,1-25,1,1,2,1,0.0,60.0,0,1,50000.0,1,0.0,0.0,0.0,0.0
3369,1-25,1,1,2,1,0.0,60.0,0,1,50000.0,1,0.0,0.0,0.0,0.0
3370,1-25,1,1,2,1,0.0,60.0,0,1,50000.0,1,0.0,0.0,0.0,0.0
3371,1-25,1,1,2,1,0.0,60.0,0,1,50000.0,1,0.0,0.0,0.0,0.0
3372,26-100,1,1,2,1,0.0,60.0,1,1,118.0,1,0.0,0.0,0.0,0.0
3373,1-25,1,0,2,1,0.0,60.0,0,1,317.0,2,0.0,0.0,0.0,0.0
3374,26-100,0,1,2,1,0.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3375,26-100,0,1,2,1,0.0,60.0,0,0,100.0,1,0.0,0.0,0.0,0.0
3376,1-25,1,1,2,1,0.0,60.0,1,1,11800.0,1,0.0,0.0,0.0,0.0
3377,26-100,1,1,2,1,0.0,60.0,0,1,100.0,1,0.0,0.0,0.0,0.0
3378,1-25,1,1,2,1,0.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
3379,1-25,1,1,2,1,0.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
3380,1-25,1,1,2,1,0.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
3381,1-25,1,1,2,1,0.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
3382,1-25,1,1,2,1,0.0,60.0,1,1,10234.0,4,0.0,0.0,0.0,0.0
3383,1-25,1,1,2,1,0.0,60.0,1,1,100.0,1,0.0,0.0,0.0,0.0
3384,1-25,1,0,2,1,1.0,60.0,0,1,1113.6,2,5.0,1.0,1.0,0.0
3389,101-500,0,1,2,1,0.0,60.0,1,0,1000.0,1,0.0,0.0,0.0,0.0
3390,26-100,0,1,2,1,0.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3394,26-100,1,0,2,1,1.0,60.0,0,1,1379.0,2,53.0,2.0,2.0,1.0
3395,1-25,1,1,2,1,0.0,60.0,0,1,1.18,1,0.0,0.0,0.0,0.0
3396,1-25,1,1,2,1,0.0,60.0,0,1,1.18,1,0.0,0.0,0.0,0.0
3397,1-25,1,1,2,1,0.0,60.0,0,1,1.18,1,0.0,0.0,0.0,0.0
3400,1-25,1,0,2,1,0.0,60.0,0,1,23.6,1,0.0,0.0,0.0,0.0
3401,26-100,0,1,1,1,0.0,60.0,0,0,349.0,2,0.0,0.0,0.0,0.0
3402,26-100,0,0,2,1,0.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3403,101-500,0,0,2,1,0.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3404,26-100,1,0,2,1,0.0,60.0,0,1,1180.0,1,0.0,0.0,0.0,0.0
3405,1-25,0,0,2,1,0.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3406,26-100,1,0,2,1,0.0,60.0,0,1,1.18,1,0.0,0.0,0.0,0.0
3407,26-100,0,1,2,1,0.0,60.0,0,0,120.0,1,0.0,0.0,0.0,0.0
3410,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
3412,26-100,0,1,2,1,0.0,60.0,0,0,100.0,1,0.0,0.0,0.0,0.0
3413,26-100,0,1,2,1,0.0,60.0,0,0,100.0,1,0.0,0.0,0.0,0.0
3414,26-100,0,1,2,1,0.0,60.0,0,0,100.0,1,0.0,0.0,0.0,0.0
3415,26-100,0,1,2,1,0.0,60.0,0,0,100.0,1,2.0,1.0,1.0,0.0
3417,1-25,1,1,2,1,0.0,60.0,0,1,1180.0,1,4.0,2.0,6.0,1.0
3418,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3419,1-25,1,1,2,1,0.0,60.0,0,1,50000.0,1,0.0,0.0,0.0,0.0
3420,1-25,1,1,2,1,0.0,60.0,1,1,11800.0,1,0.0,0.0,0.0,0.0
3424,26-100,1,0,2,1,0.0,60.0,0,1,109.0,1,0.0,0.0,0.0,0.0
3425,1-25,1,1,2,1,0.0,60.0,0,1,500.0,1,0.0,0.0,0.0,0.0
3427,1-25,1,0,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3428,1-25,1,0,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3429,26-100,0,1,2,1,0.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3430,1-25,1,1,2,1,1.0,60.0,0,1,5000.0,1,0.0,0.0,0.0,0.0
3431,26-100,1,0,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3432,26-100,1,0,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3433,1-25,1,1,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3435,101-500,1,1,2,1,0.0,60.0,1,1,50.0,1,0.0,0.0,0.0,0.0
3436,1-25,1,0,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3437,26-100,1,1,2,1,0.0,60.0,1,1,885.0,1,0.0,0.0,0.0,0.0
3438,1-25,1,0,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3439,1-25,1,0,2,1,0.0,60.0,0,1,109.0,1,0.0,0.0,0.0,0.0
3440,1-25,1,0,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3441,1-25,1,1,2,1,0.0,60.0,0,1,109.0,1,0.0,0.0,0.0,0.0
3442,1-25,1,0,2,1,0.0,60.0,0,1,817.5,1,0.0,0.0,0.0,0.0
3443,26-100,1,1,2,1,0.0,60.0,1,1,5.9,1,0.0,0.0,0.0,0.0
3444,1-25,0,1,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
3445,1-25,0,1,2,1,0.0,60.0,1,0,50.0,1,0.0,0.0,0.0,0.0
3446,26-100,0,1,2,1,0.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3447,500-1000,1,1,2,1,0.0,60.0,0,1,885.0,1,0.0,0.0,0.0,0.0
3448,26-100,1,1,2,1,0.0,60.0,0,1,50.0,1,0.0,0.0,0.0,0.0
3449,26-100,1,0,2,1,0.0,60.0,0,1,1090.0,1,0.0,0.0,0.0,0.0
3450,26-100,1,0,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3451,26-100,1,1,2,1,0.0,60.0,0,1,125.0,1,0.0,0.0,0.0,0.0
3452,1-25,1,1,2,1,3.0,60.0,0,1,70.0,1,0.0,1.0,1.0,0.0
3453,1-25,0,1,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
3454,1-25,0,1,2,1,0.0,60.0,0,0,20.0,1,0.0,0.0,0.0,0.0
3455,26-100,0,1,2,1,0.0,60.0,0,0,30.0,1,0.0,0.0,0.0,0.0
3456,1-25,1,1,2,1,0.0,60.0,0,1,20.0,1,0.0,0.0,0.0,0.0
3457,1-25,1,0,2,1,0.0,60.0,0,1,885.0,1,0.0,0.0,0.0,0.0
3458,26-100,1,1,2,1,0.0,60.0,0,1,20.0,1,0.0,0.0,0.0,0.0
3459,26-100,1,0,2,1,0.0,60.0,0,1,885.0,1,0.0,0.0,0.0,0.0
3460,500-1000,1,1,2,1,0.0,60.0,0,1,20.0,1,0.0,0.0,0.0,0.0
3461,26-100,0,1,2,1,0.0,60.0,0,0,70.0,2,0.0,0.0,0.0,0.0
3462,1-25,0,1,2,1,0.0,60.0,0,0,20.0,1,0.0,0.0,0.0,0.0
3463,26-100,0,1,2,1,0.0,60.0,1,0,370.0,3,0.0,0.0,0.0,0.0
3464,101-500,1,1,2,1,0.0,60.0,0,1,153.4,1,0.0,0.0,0.0,0.0
3466,1-25,1,0,2,1,0.0,60.0,0,1,10.9,1,0.0,0.0,0.0,0.0
3467,1-25,1,1,2,1,0.0,60.0,0,1,11.8,1,0.0,0.0,0.0,0.0
3468,26-100,1,0,2,1,0.0,60.0,0,1,1016.5,2,0.0,0.0,0.0,0.0
3469,26-100,0,0,2,1,0.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3470,26-100,1,1,2,1,0.0,60.0,0,1,817.5,1,0.0,0.0,0.0,0.0
3472,101-500,1,1,2,1,0.0,60.0,0,1,135.0,1,0.0,0.0,0.0,0.0
3473,1-25,1,1,2,1,0.0,60.0,0,1,159.3,1,0.0,0.0,0.0,0.0
3476,26-100,1,1,2,1,0.0,60.0,0,1,50.0,1,0.0,0.0,0.0,0.0
3478,26-100,1,0,2,1,1.0,60.0,0,1,49.05,1,0.0,0.0,0.0,0.0
3481,1-25,1,1,2,1,0.0,60.0,0,1,885.0,1,0.0,0.0,0.0,0.0
3482,26-100,0,0,2,1,0.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3483,26-100,0,1,2,1,0.0,60.0,0,0,100.0,1,0.0,0.0,0.0,0.0
3484,26-100,1,1,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3492,26-100,0,1,2,1,0.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3498,26-100,1,1,2,1,0.0,60.0,0,1,200.0,1,0.0,0.0,0.0,0.0
3499,26-100,0,1,2,1,3.0,60.0,0,0,199.0,1,6.0,1.0,1.0,2.0
3500,101-500,1,1,2,1,0.0,60.0,0,1,236.0,1,0.0,0.0,0.0,0.0
3501,1-25,0,1,2,1,0.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3502,26-100,1,1,2,1,1.0,60.0,0,1,11806089.0,25,6.0,1.0,1.0,1.0
3504,26-100,1,0,2,1,0.0,60.0,0,1,885.0,1,0.0,0.0,0.0,0.0
3508,1-25,0,1,2,1,0.0,60.0,0,0,100.0,1,0.0,0.0,0.0,0.0
3510,1-25,1,0,2,1,0.0,60.0,0,1,885.0,1,2.0,1.0,1.0,1.0
3512,101-500,1,1,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
3513,26-100,1,1,2,1,0.0,60.0,0,1,150.0,1,0.0,0.0,0.0,0.0
3514,1-25,1,1,2,1,0.0,60.0,0,1,177.0,1,0.0,0.0,0.0,0.0
3515,26-100,1,0,2,1,0.0,60.0,0,1,1180.0,1,0.0,0.0,0.0,0.0
3516,26-100,1,0,2,1,0.0,60.0,0,1,1180.0,1,0.0,0.0,0.0,0.0
3518,1-25,1,0,2,1,0.0,60.0,0,1,885.0,1,0.0,0.0,0.0,0.0
3536,1-25,1,1,2,1,0.0,60.0,0,1,1.18,1,0.0,0.0,0.0,0.0
3538,500-1000,1,0,2,1,0.0,60.0,0,1,1180.0,1,0.0,0.0,0.0,0.0
3549,101-500,1,0,2,1,0.0,60.0,0,1,1090.0,1,0.0,0.0,0.0,0.0
3550,26-100,1,0,2,1,0.0,60.0,0,1,1270.0,1,0.0,0.0,0.0,0.0
3551,1-25,1,0,2,1,0.0,60.0,0,1,1270.0,1,0.0,0.0,0.0,0.0
3552,26-100,1,0,2,1,0.0,60.0,0,1,1270.0,1,0.0,0.0,0.0,0.0
3553,26-100,1,0,2,1,0.0,60.0,0,1,10000.0,1,0.0,0.0,0.0,0.0
3554,26-100,1,0,2,1,1.0,60.0,0,1,70800.0,6,0.0,0.0,0.0,0.0
3555,1-25,1,0,2,1,0.0,60.0,0,1,1.18,1,0.0,1.0,1.0,0.0
3557,1-25,1,1,2,1,0.0,60.0,0,1,1180.0,1,0.0,0.0,0.0,0.0
3558,26-100,1,0,2,1,0.0,60.0,0,1,1180.0,1,0.0,0.0,0.0,0.0
3560,101-500,1,1,2,1,0.0,60.0,0,1,885.0,1,0.0,0.0,0.0,0.0
3561,1-25,1,0,2,1,0.0,60.0,0,1,23.6,1,0.0,0.0,0.0,0.0
3562,101-500,1,0,2,1,0.0,60.0,0,1,1180.0,1,0.0,0.0,0.0,0.0
3563,26-100,1,0,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3564,500-1000,1,0,2,1,0.0,60.0,0,1,1180.0,1,0.0,0.0,0.0,0.0
3565,101-500,1,0,2,1,0.0,60.0,0,1,1180.0,1,0.0,0.0,0.0,0.0
3566,26-100,1,0,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3567,26-100,1,0,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3568,1-25,1,1,2,1,0.0,60.0,0,1,1.18,1,0.0,0.0,0.0,0.0
3569,26-100,1,0,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3570,1-25,1,0,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3571,1-25,1,0,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3572,26-100,1,0,2,1,0.0,60.0,0,1,1180.0,1,0.0,0.0,0.0,0.0
3573,1-25,1,0,2,1,0.0,60.0,0,1,1180.0,1,0.0,0.0,0.0,0.0
3574,26-100,1,0,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3575,101-500,1,0,2,1,0.0,60.0,0,1,1180.0,1,0.0,0.0,0.0,0.0
3576,26-100,1,1,2,1,0.0,60.0,0,1,1180.0,1,0.0,0.0,0.0,0.0
3577,1-25,1,1,2,1,0.0,60.0,1,1,1180.0,1,0.0,0.0,0.0,0.0
3578,1-25,1,1,2,1,0.0,60.0,0,1,1180.0,1,0.0,0.0,0.0,0.0
3579,1-25,1,0,2,1,0.0,60.0,0,1,23.6,1,0.0,0.0,0.0,0.0
3580,1-25,1,0,2,1,0.0,60.0,0,1,23.6,1,0.0,0.0,0.0,0.0
3581,1-25,1,0,2,1,0.0,60.0,0,1,23.6,1,0.0,0.0,0.0,0.0
3597,26-100,1,1,2,1,0.0,60.0,1,1,1000.0,1,0.0,0.0,0.0,0.0
3598,26-100,1,1,2,1,0.0,60.0,1,1,500.0,1,0.0,0.0,0.0,0.0
3599,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3600,26-100,1,1,2,1,0.0,60.0,1,1,500.0,1,0.0,0.0,0.0,0.0
3601,1-25,1,0,2,1,0.0,60.0,0,1,1084.0,2,0.0,0.0,0.0,0.0
3602,101-500,1,0,2,1,0.0,60.0,0,1,885.0,1,0.0,0.0,0.0,0.0
3603,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3604,26-100,1,1,2,1,0.0,60.0,0,1,500.0,1,0.0,0.0,0.0,0.0
3605,26-100,1,0,2,1,0.0,60.0,0,1,11800.0,1,0.0,1.0,1.0,0.0
3606,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3607,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3608,26-100,1,1,2,1,0.0,60.0,0,1,200.0,1,0.0,0.0,0.0,0.0
3609,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3610,1-25,1,0,2,1,0.0,60.0,0,1,23.6,1,0.0,0.0,0.0,0.0
3611,26-100,1,1,2,1,0.0,60.0,0,1,20.0,1,0.0,0.0,0.0,0.0
3612,26-100,1,1,2,1,0.0,60.0,0,1,100.0,1,0.0,0.0,0.0,0.0
3613,1-25,1,1,2,1,0.0,60.0,0,1,1000.0,1,0.0,0.0,0.0,0.0
3614,26-100,0,1,2,1,0.0,60.0,0,0,100.0,1,0.0,0.0,0.0,0.0
3615,26-100,0,1,2,1,1.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3616,26-100,1,1,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3617,26-100,0,1,2,1,0.0,60.0,0,0,100.0,1,0.0,0.0,0.0,0.0
3618,26-100,0,0,2,1,0.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3619,26-100,1,1,2,1,0.0,60.0,0,1,317.0,2,0.0,0.0,0.0,0.0
3620,26-100,0,1,2,1,0.0,60.0,0,0,100.0,1,0.0,0.0,0.0,0.0
3621,1-25,0,1,2,1,0.0,60.0,0,0,100.0,1,0.0,0.0,0.0,0.0
3622,101-500,1,1,2,1,0.0,60.0,1,1,20000.0,1,0.0,0.0,0.0,0.0
3624,26-100,1,1,2,1,0.0,60.0,0,1,23600.0,1,0.0,0.0,0.0,0.0
3625,26-100,1,0,2,1,0.0,60.0,0,1,885.0,1,0.0,0.0,0.0,0.0
3626,1-25,1,1,2,1,1.0,60.0,0,1,12100.0,3,0.0,0.0,0.0,0.0
3628,26-100,1,1,2,1,0.0,60.0,0,1,2951180.0,2,0.0,0.0,0.0,0.0
3629,1-25,1,1,2,1,1.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3631,26-100,1,1,2,1,1.0,60.0,0,1,2953559.0,5,0.0,0.0,0.0,0.0
3632,1-25,0,0,2,1,0.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3634,1-25,1,0,2,1,0.0,60.0,0,1,218.0,2,0.0,0.0,0.0,0.0
3635,26-100,1,0,2,1,0.0,60.0,0,1,11800.0,1,3.0,1.0,1.0,3.0
3636,26-100,1,0,2,1,0.0,60.0,0,1,53.1,1,0.0,0.0,0.0,0.0
3637,1-25,1,0,2,1,0.0,60.0,0,1,1.18,1,0.0,0.0,0.0,0.0
3638,26-100,1,0,2,1,0.0,60.0,0,1,1280.0,2,0.0,0.0,0.0,0.0
3639,101-500,0,1,2,1,0.0,60.0,0,0,199.0,1,0.0,0.0,0.0,0.0
3640,26-100,1,1,2,1,0.0,60.0,0,1,100.0,1,0.0,0.0,0.0,0.0
3641,1-25,1,1,2,1,0.0,60.0,1,1,118.0,1,0.0,0.0,0.0,0.0
3642,101-500,1,1,2,1,0.0,60.0,0,1,590.0,1,0.0,0.0,0.0,0.0
3643,26-100,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3647,101-500,1,1,2,1,0.0,60.0,0,1,2950000.0,1,0.0,0.0,0.0,0.0
3648,1-25,0,0,2,1,0.0,60.0,0,0,299.0,2,0.0,0.0,1.0,0.0
3649,1-25,1,0,2,1,0.0,60.0,0,1,1298.0,2,0.0,0.0,0.0,0.0
3650,1-25,0,1,2,1,0.0,60.0,1,0,100.0,1,0.0,0.0,0.0,0.0
3651,26-100,0,1,2,1,0.0,60.0,1,0,100.0,1,0.0,0.0,0.0,0.0
3652,101-500,0,1,2,1,0.0,60.0,1,0,200.0,2,0.0,0.0,0.0,0.0
3653,26-100,1,1,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3654,26-100,1,1,2,1,0.0,60.0,0,1,248.0,3,0.0,0.0,0.0,0.0
3655,1-25,1,0,2,1,0.0,60.0,0,1,1239.0,3,0.0,0.0,0.0,0.0
3656,101-500,1,0,2,1,0.0,60.0,0,1,317.0,2,0.0,0.0,0.0,0.0
3658,101-500,0,1,2,1,0.0,60.0,1,0,100.0,1,0.0,0.0,0.0,0.0
3659,26-100,1,1,2,1,0.0,60.0,1,1,1354.0,2,0.0,0.0,0.0,0.0
3660,26-100,1,0,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3663,1-25,0,1,2,1,0.0,60.0,1,0,100.0,1,0.0,0.0,0.0,0.0
3664,26-100,1,0,2,1,0.0,60.0,0,1,2950000.0,1,0.0,0.0,0.0,0.0
3665,26-100,1,0,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3666,26-100,0,1,2,1,0.0,60.0,0,0,100.0,1,0.0,0.0,0.0,0.0
3667,26-100,1,1,2,1,0.0,60.0,0,1,150.0,1,0.0,0.0,0.0,0.0
3668,1-25,1,1,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
3669,1-25,1,1,2,1,0.0,60.0,0,1,177.0,1,0.0,0.0,0.0,0.0
3670,26-100,1,1,2,1,0.0,60.0,0,1,150.0,1,0.0,0.0,0.0,0.0
3671,26-100,1,1,2,1,0.0,60.0,0,1,177.0,1,0.0,0.0,0.0,0.0
3672,101-500,1,1,2,1,0.0,60.0,1,1,150.0,1,0.0,0.0,0.0,0.0
3673,26-100,1,1,2,1,0.0,60.0,1,1,150.0,1,0.0,0.0,0.0,0.0
3674,26-100,1,1,2,1,0.0,60.0,1,1,177.0,1,0.0,0.0,0.0,0.0
3675,1-25,1,1,2,1,0.0,60.0,1,1,177.0,1,0.0,0.0,0.0,0.0
3676,1-25,1,1,2,1,0.0,60.0,1,1,12.0,1,0.0,0.0,0.0,0.0
3677,1-25,1,0,2,1,0.0,60.0,0,1,11.8,1,0.0,0.0,0.0,0.0
3678,26-100,1,1,2,1,13.0,60.0,0,1,17718419.18,33,485.0,27.0,92.0,215.0
3681,1-25,0,1,2,1,0.0,60.0,0,0,4.0,1,0.0,0.0,0.0,0.0
3682,26-100,0,1,2,1,0.0,60.0,1,0,4.0,1,0.0,0.0,0.0,0.0
3683,1-25,1,1,2,1,0.0,60.0,1,1,700000.0,1,0.0,0.0,0.0,0.0
3684,1-25,1,1,2,1,0.0,60.0,0,1,826000.0,1,0.0,0.0,0.0,0.0
3685,26-100,1,1,2,1,0.0,60.0,1,1,1416.0,2,0.0,0.0,0.0,0.0
3688,26-100,1,1,2,1,0.0,60.0,1,1,118.0,1,0.0,0.0,0.0,0.0
3689,26-100,1,1,2,1,0.0,60.0,1,1,100.0,1,0.0,0.0,0.0,0.0
3690,26-100,1,1,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3691,26-100,0,1,2,1,0.0,60.0,1,0,1.0,1,0.0,0.0,0.0,0.0
3692,500-1000,1,1,2,1,0.0,60.0,0,1,1770.0,1,0.0,0.0,0.0,0.0
3693,26-100,1,1,2,1,0.0,60.0,1,1,118.0,1,0.0,0.0,0.0,0.0
3694,101-500,1,0,2,1,0.0,60.0,0,1,1.18,1,0.0,0.0,0.0,0.0
3695,26-100,1,1,2,1,0.0,60.0,1,1,118.0,1,0.0,0.0,0.0,0.0
3696,101-500,1,1,2,1,0.0,60.0,1,1,118.0,1,0.0,0.0,0.0,0.0
3698,1-25,1,1,2,1,0.0,60.0,1,1,100.0,1,0.0,0.0,0.0,0.0
3699,1-25,1,1,2,1,0.0,60.0,1,1,100.0,1,0.0,0.0,0.0,0.0
3700,1-25,1,1,2,1,0.0,60.0,1,1,100.0,1,0.0,0.0,0.0,0.0
3702,26-100,0,1,2,1,0.0,60.0,1,0,100.0,1,0.0,0.0,0.0,0.0
3705,1-25,0,1,2,1,0.0,60.0,1,0,100.0,1,0.0,0.0,0.0,0.0
3706,101-500,0,1,2,1,0.0,60.0,1,0,112.0,2,0.0,0.0,0.0,0.0
3707,1-25,0,1,2,1,0.0,60.0,1,0,100.0,1,0.0,0.0,0.0,0.0
3708,101-500,1,1,2,1,1.0,60.0,0,1,32639.16,12,0.0,0.0,0.0,0.0
3709,26-100,1,1,2,1,0.0,60.0,0,1,100.0,1,0.0,0.0,0.0,0.0
3711,26-100,1,1,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3712,26-100,1,0,2,1,0.0,60.0,0,1,2950177.0,2,0.0,0.0,0.0,0.0
3713,1-25,1,1,2,1,2.0,60.0,0,1,591.18,2,0.0,0.0,0.0,0.0
3715,101-500,0,1,2,1,1.0,60.0,1,0,201.0,2,0.0,0.0,0.0,0.0
3717,1-25,0,1,2,1,1.0,60.0,0,0,998.0,7,0.0,0.0,0.0,0.0
3719,26-100,0,1,2,1,0.0,60.0,0,0,1.0,1,0.0,0.0,0.0,0.0
3720,26-100,0,1,2,1,0.0,60.0,1,0,1.0,1,0.0,0.0,0.0,0.0
3721,26-100,0,1,2,1,1.0,60.0,0,0,1.0,1,0.0,0.0,0.0,0.0
3723,1-25,1,1,2,1,0.0,60.0,0,1,1084.0,2,0.0,0.0,0.0,0.0
3724,101-500,1,0,2,1,1.0,60.0,0,0,2950000.0,1,16.0,1.0,4.0,9.0
3725,101-500,1,1,2,1,0.0,60.0,0,0,100.0,1,0.0,0.0,0.0,0.0
3726,101-500,1,1,2,1,0.0,60.0,0,1,500.0,1,0.0,0.0,0.0,0.0
3727,1-25,1,1,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
3728,26-100,1,0,2,1,0.0,60.0,0,0,2950000.0,1,0.0,0.0,0.0,0.0
3729,26-100,1,0,2,1,0.0,60.0,0,1,0.0,1,0.0,0.0,0.0,0.0
3730,1-25,1,0,2,1,0.0,60.0,0,1,0.0,1,0.0,0.0,0.0,0.0
3731,101-500,1,0,2,1,0.0,60.0,0,0,200.18,2,0.0,0.0,0.0,0.0
3732,1-25,1,0,2,1,0.0,60.0,0,0,1084.0,2,0.0,0.0,0.0,0.0
3733,1-25,0,1,2,1,0.0,60.0,0,0,1500.0,2,0.0,0.0,0.0,0.0
3734,1-25,0,1,2,1,0.0,60.0,1,0,100.0,1,0.0,0.0,0.0,0.0
3735,26-100,1,0,2,1,1.0,60.0,0,1,1.18,1,0.0,0.0,0.0,0.0
3737,26-100,1,1,2,1,0.0,60.0,0,1,118.0,1,0.0,0.0,0.0,0.0
3738,26-100,1,1,2,1,0.0,60.0,0,1,4720.0,1,0.0,0.0,0.0,0.0
3739,1-25,1,1,2,1,0.0,60.0,0,1,5000.0,1,0.0,0.0,0.0,0.0
3740,1-25,1,0,2,1,0.0,60.0,0,1,23.6,1,0.0,0.0,0.0,0.0
3742,1-25,1,0,2,1,1.0,60.0,0,1,1180.0,2,0.0,0.0,0.0,0.0
3743,1-25,1,0,2,1,0.0,60.0,0,1,2950.0,2,0.0,0.0,0.0,0.0
